row_mod,text,conll#,text,asp_output,domain,format,is_match,mention_level,error_type,illegal_flag,comment,repeated_issue,,,
48,coordinating,O,coordinating,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
49,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
50,negotiations,O,negotiations,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
51,over,O,over,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
52,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
53,Busang,B-LOC,Busang,B-LOC,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
54,find,O,find,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
55,in,O,in,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
56,East,B-LOC,East,B-LOC,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
57,Kalimantan,I-LOC,Kalimantan,I-LOC,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
58,.,O,.,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
59,The,O,The,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
60,first,O,first,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
61,source,O,source,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
62,also,O,also,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
63,said,O,said,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
64,Bre-X,B-ORG,Bre-X,B-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
65,had,O,had,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
66,until,O,until,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
67,December,O,December,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
68,21,O,21,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
69,to,O,to,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
70,submit,O,submit,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
71,to,O,to,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
72,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
73,Indonesian,B-ORG,Indonesian,B-MISC,ECONOMY,TEXT ARTICLE,No,^,BOUNDARY ERROR,,,,,,
74,Mines,I-ORG,Mines,B-ORG,ECONOMY,TEXT ARTICLE,No,^,BOUNDARY ERROR,,,,,,
75,and,I-ORG,and,I-ORG,ECONOMY,TEXT ARTICLE,Yes,^,,,,,,,
76,Energy,I-ORG,Energy,I-ORG,ECONOMY,TEXT ARTICLE,Yes,^,,,,,,,
77,Ministry,I-ORG,Ministry,I-ORG,ECONOMY,TEXT ARTICLE,Yes,^,,,,,,,
78,a,O,a,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
79,feasibility,O,feasibility,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
80,study,O,study,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
81,on,O,on,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
82,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
83,central,O,central,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
84,region,O,region,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
85,of,O,of,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
86,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
87,Busang,B-LOC,Busang,B-LOC,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
88,property,O,property,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
89,",",O,",",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
90,estimated,O,estimated,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
91,to,O,to,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
92,contain,O,contain,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
93,2.6,O,2.6,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
94,million,O,million,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
95,ounces,O,ounces,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
96,of,O,of,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
97,gold,O,gold,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
98,.,O,.,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
99,The,O,The,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
0,richest,O,richest,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
1,parts,O,parts,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
2,of,O,of,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
3,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
4,property,O,property,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
5,to,O,to,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
6,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
7,north,O,north,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
8,and,O,and,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
9,south,O,south,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
10,of,O,of,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
11,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
12,central,O,central,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
13,region,O,region,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
14,have,O,have,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
15,been,O,been,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
16,estimated,O,estimated,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
17,by,O,by,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
18,Bre-X,B-ORG,Bre-X,B-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
19,to,O,to,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
20,contain,O,contain,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
21,57,O,57,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
22,million,O,million,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
23,ounces,O,ounces,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
24,of,O,of,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
25,gold,O,gold,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
26,.,O,.,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
27,"\""",O,"\""",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
28,Bre-X,B-ORG,Bre-X,B-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
29,is,O,is,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
30,expected,O,expected,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
31,to,O,to,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
32,complete,O,complete,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
33,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
34,feasibility,O,feasibility,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
35,report,O,report,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
36,by,O,by,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
37,December,O,December,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
38,16,O,16,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
39,and,O,and,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
40,submit,O,submit,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
41,it,O,it,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
42,to,O,to,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
43,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
44,government,O,government,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
45,before,O,before,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
46,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
47,December,O,December,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
48,21,O,21,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
49,deadline,O,deadline,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
50,",",O,",",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
51,"\""",O,"\""",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
52,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
53,source,O,source,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
54,said,O,said,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
55,.,O,.,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
56,He,O,He,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
57,said,O,said,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
58,Bre-X,B-ORG,Bre-X,B-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
59,would,O,would,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
60,then,O,then,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
61,formally,O,formally,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
62,seek,O,seek,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
63,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
64,permission,O,permission,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
65,of,O,of,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
66,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
67,Indonesian,B-MISC,Indonesian,B-MISC,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
68,government,O,government,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
69,to,O,to,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
70,begin,O,begin,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
71,construction,O,construction,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
72,to,O,to,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
73,develop,O,develop,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
74,Busang,B-LOC,Busang,B-LOC,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
75,'s,O,'s,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
76,central,O,central,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
77,region,O,region,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
78,",",O,",",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
79,which,O,which,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
80,might,O,might,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
81,take,O,take,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
82,up,O,up,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
83,to,O,to,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
84,two,O,two,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
85,years,O,years,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
86,.,O,.,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
87,The,O,The,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
88,source,O,source,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
89,declined,O,declined,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
90,to,O,to,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
91,say,O,say,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
92,if,O,if,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
93,there,O,there,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
94,had,O,had,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
95,been,O,been,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
96,any,O,any,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
97,progress,O,progress,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
98,in,O,in,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
99,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
0,talks,O,talks,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
1,between,O,between,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
2,Bre-X,B-ORG,Bre-X,B-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
3,and,O,and,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
4,Barrick,B-ORG,Barrick,B-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
5,.,O,.,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
6,"\""",O,"\""",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
7,This,O,This,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
8,is,O,is,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
9,a,O,a,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
10,huge,O,huge,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
11,project,O,project,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
12,...,O,...,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
13,we,O,we,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
14,are,O,are,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
15,not,O,not,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
16,selling,O,selling,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
17,furniture,O,furniture,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
18,",",O,",",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
19,and,O,and,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
20,Bre-X,B-ORG,Bre-X,B-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
21,has,O,has,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
22,"13,000",O,"13,000",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
23,shareholders,O,shareholders,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
24,to,O,to,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
25,answer,O,answer,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
26,to,O,to,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
27,",",O,",",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
28,"\""",O,"\""",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
29,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
30,source,O,source,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
31,said,O,said,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
32,.,O,.,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
33,"\""",O,"\""",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
34,While,O,While,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
35,there,O,there,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
36,has,O,has,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
37,been,O,been,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
38,some,O,some,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
39,agreement,O,agreement,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
40,in,O,in,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
41,principle,O,principle,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
42,on,O,on,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
43,some,O,some,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
44,issues,O,issues,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
45,",",O,",",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
46,there,O,there,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
47,are,O,are,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
48,still,O,still,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
49,others,O,others,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
50,such,O,such,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
51,as,O,as,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
52,procedures,O,procedures,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
53,and,O,and,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
54,mechanisms,O,mechanisms,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
55,that,O,that,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
56,needed,O,needed,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
57,to,O,to,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
58,be,O,be,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
59,sorted,O,sorted,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
60,out,O,out,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
61,",",O,",",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
62,"\""",O,"\""",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
63,he,O,he,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
64,added,O,added,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
65,.,O,.,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
66,The,O,The,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
67,source,O,source,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
68,said,O,said,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
69,no,O,no,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
70,new,O,new,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
71,deadline,O,deadline,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
72,had,O,had,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
73,been,O,been,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
74,set,O,set,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
75,by,O,by,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
76,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
77,Mines,B-ORG,Mines,B-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
78,and,I-ORG,and,I-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
79,Energy,I-ORG,Energy,I-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
80,Ministry,I-ORG,Ministry,I-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
81,for,O,for,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
82,Bre-X,B-ORG,Bre-X,B-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
83,and,O,and,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
84,Barrick,B-ORG,Barrick,B-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
85,to,O,to,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
86,strike,O,strike,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
87,a,O,a,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
88,deal,O,deal,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
89,.,O,.,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
90,The,O,The,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
91,Ministry,O,Ministry,B-ORG,ECONOMY,TEXT ARTICLE,No,^,SPURIOUS,,,,,,
92,had,O,had,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
93,given,O,given,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
94,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
95,companies,O,companies,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
96,until,O,until,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
97,December,O,December,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
98,4,O,4,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
99,to,O,to,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
0,complete,O,complete,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
1,a,O,a,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
2,partnership,O,partnership,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
3,deal,O,deal,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
4,",",O,",",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
5,and,O,and,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
6,advised,O,advised,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
7,Bre-X,B-ORG,Bre-X,B-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
8,to,O,to,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
9,take,O,take,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
10,a,O,a,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
11,25,O,25,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
12,percent,O,percent,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
13,stake,O,stake,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
14,and,O,and,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
15,Barrick,B-ORG,Barrick,B-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
16,75,O,75,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
17,percent,O,percent,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
18,to,O,to,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
19,develop,O,develop,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
20,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
21,property,O,property,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
22,.,O,.,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
23,"\""",O,"\""",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
24,As,O,As,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
25,far,O,far,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
26,as,O,as,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
27,I,O,I,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
28,am,O,am,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
29,aware,O,aware,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
30,",",O,",",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
31,there,O,there,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
32,'s,O,'s,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
33,been,O,been,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
34,no,O,no,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
35,new,O,new,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
36,deadline,O,deadline,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
37,",",O,",",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
38,"\""",O,"\""",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
39,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
40,source,O,source,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
41,said,O,said,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
42,.,O,.,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
43,The,O,The,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
44,Ministry,O,Ministry,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
45,'s,O,'s,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
46,Umar,B-PER,Umar,B-PER,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
47,said,O,said,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
48,on,O,on,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
49,Thursday,O,Thursday,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
50,that,O,that,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
51,both,O,both,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
52,Bre-X,B-ORG,Bre-X,B-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
53,and,O,and,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
54,Barrick,B-ORG,Barrick,B-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
55,had,O,had,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
56,responded,O,responded,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
57,positively,O,positively,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
58,to,O,to,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
59,a,O,a,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
60,government,O,government,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
61,letter,O,letter,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
62,recommending,O,recommending,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
63,a,O,a,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
64,25-75,O,25-75,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
65,split,O,split,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
66,in,O,in,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
67,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
68,Busang,B-LOC,Busang,B-LOC,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
69,gold,O,gold,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
70,property,O,property,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
71,.,O,.,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
72,The,O,The,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
73,government,O,government,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
74,also,O,also,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
75,wants,O,wants,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
76,10,O,10,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
77,percent,O,percent,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
78,of,O,of,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
